% This arff file is generated by Text2arffEng

@RELATION	yazar

@ATTRIBUTE	oz0	REAL
@ATTRIBUTE	oz1	REAL
@ATTRIBUTE	oz2	REAL
@ATTRIBUTE	oz3	REAL
@ATTRIBUTE	oz4	REAL
@ATTRIBUTE	oz5	REAL
@ATTRIBUTE	oz6	REAL
@ATTRIBUTE	oz7	REAL
@ATTRIBUTE	oz8	REAL
@ATTRIBUTE	oz9	REAL
@ATTRIBUTE	oz10	REAL
@ATTRIBUTE	oz11	REAL
@ATTRIBUTE	oz12	REAL
@ATTRIBUTE	oz13	REAL
@ATTRIBUTE	oz14	REAL
@ATTRIBUTE	oz15	REAL
@ATTRIBUTE	oz16	REAL
@ATTRIBUTE	oz17	REAL
@ATTRIBUTE	oz18	REAL
@ATTRIBUTE	oz19	REAL
@ATTRIBUTE	oz20	REAL
@ATTRIBUTE	oz21	REAL
@ATTRIBUTE	oz22	REAL
@ATTRIBUTE	oz23	REAL
@ATTRIBUTE	oz24	REAL
@ATTRIBUTE	oz25	REAL
@ATTRIBUTE	oz26	REAL
@ATTRIBUTE	oz27	REAL
@ATTRIBUTE	oz28	REAL
@ATTRIBUTE	oz29	REAL
@ATTRIBUTE	oz30	REAL
@ATTRIBUTE	oz31	REAL
@ATTRIBUTE	oz32	REAL
@ATTRIBUTE	oz33	REAL
@ATTRIBUTE	oz34	REAL
@ATTRIBUTE	oz35	REAL
@ATTRIBUTE	oz36	REAL
@ATTRIBUTE	oz37	REAL
@ATTRIBUTE	oz38	REAL
@ATTRIBUTE	oz39	REAL
@ATTRIBUTE	oz40	REAL
@ATTRIBUTE	oz41	REAL
@ATTRIBUTE	oz42	REAL
@ATTRIBUTE	oz43	REAL
@ATTRIBUTE	oz44	REAL
@ATTRIBUTE	oz45	REAL
@ATTRIBUTE	oz46	REAL
@ATTRIBUTE	oz47	REAL
@ATTRIBUTE	oz48	REAL
@ATTRIBUTE	oz49	REAL
@ATTRIBUTE	oz50	{1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,4,5,6,7,8,9,}

@DATA
1.7001388892933054,0.20983402323096428,3.6472942340212815,0.17830624215072638,0.2325730649580359,0.3945961299703332,1.1173368728295188,0.15199207150856195,3.4969275538682547,1.1966190380420598,0.0018378910281146438,0.2810273820198437,0.23244625276789627,0.03662474673259679,-0.4521859456685416,0.21914124570132223,0.21102123506399795,0.014635318969622607,0.32110718507941144,0.26266980309691046,0.0884363741595402,-0.04275476956879361,0.10276049952120506,0.02114767725958814,0.16149170555522413,0.09610581670429474,0.02123012578531687,8.957979761181912,0.19820752022881424,0.17639015067116315,-0.0057339351892572235,0.21415524704028974,0.25027728225603807,0.6752077165645219,0.6221225928485051,-0.16576108831086664,0.13767713474068888,1.1688897359802701,0.03626987853377321,0.03183856524099304,1.087118545594747,0.691223011194482,0.20692741726507982,0.017842959979405743,0.08672934739969679,0.6233263028512003,0.7118386628297521,-0.06927167323979547,0.21671294630120144,-0.055470497077138824,1
1.8762969244882475,0.2705292956033653,0.5326744667604777,0.18651179552155406,0.061361290312509476,0.24266261217655558,0.05306424518537269,0.03161160736726124,0.38725987632507225,0.714900160810029,0.014436107493835955,0.28061740640689226,0.06163037244704906,0.04004645967195092,0.1942460364130289,0.058391808752843506,0.1021120011854045,7.276779448020679E-4,0.10252537566476617,0.34712103884830303,0.08896230483085811,0.02929420001727518,0.08542248832391876,0.014571887044760336,0.11202661480600412,0.036756684567733365,-0.052153991175011724,31.922785247630117,0.020717547518249654,0.1753296157353266,0.05803048511994078,0.13899834803696431,0.36294803593917024,0.8540609582166669,0.11451395027164339,0.47402274790700905,0.2574418622184345,1.0812754204172927,0.06699844250530117,0.11351413153728912,0.7951889698007802,0.573835615568169,0.05684528627966728,0.07288867674894481,0.45632073709591237,0.039703873342528395,0.33055314862393437,0.4919992755356281,0.005634693713533733,0.21876386254719682,1
1.6964224002743855,0.23009286346128296,0.5624568175352442,0.04465152563834402,0.03274138589382689,0.17105961506204445,-0.02790522804555896,0.08645631263523167,2.4962270239986997,0.19128266107108077,-0.0014738997779228076,0.11386477929823187,0.070379859861644,-0.016808003022309507,-0.2994992700175528,0.23862773672845014,0.02248381179526388,0.014427240728279497,0.018396647786363955,0.16384171746923432,0.05969094952550057,0.026397600119021807,0.07002253811730447,0.017221055318978207,0.04807379374628944,0.009265912632292386,0.01638482463841555,26.93191162990167,0.020595986170022222,0.1288600335082004,0.009015517568078148,0.11514142556777397,0.2828730304224509,0.27298779883718227,0.19381149751126084,0.16470480776975047,0.14494345173450252,1.05055756609068,0.02070265449761395,0.08158154851987574,0.6977287761152801,0.13772535789521198,0.19679891985009187,0.07187482952660175,0.3579687156009149,-0.14658647684072237,0.009214704108017335,0.443726169631045,-0.008894239170267297,0.36757933398704923,1
1.4238486528530334,0.2087742899748513,0.5305636842746697,0.149642534559847,0.0469943903395426,0.07008704664897761,0.1715027791024897,0.026270619313387512,0.0951182636901926,0.3901818729606502,0.011347713686888503,0.12621101909348476,0.02379207574292835,0.046465974671278804,0.24807897621803135,0.13484655420578734,0.12988933478181852,-0.013638891970196779,0.12862692695178876,0.3400010600944102,0.1584013096490492,0.1171355610506904,0.06920231045982529,0.00843634490504399,0.07268764370454425,0.030244789419908418,-0.031733454241507954,20.94676970645529,0.023860546401890642,0.27555665552349795,0.06225347515868482,0.09850032970456953,0.2369809616019638,0.6698959236047225,-0.10658720836330968,0.4554163608668218,0.4031167046915581,0.9930401297752124,0.07890826502288466,0.07670121501428336,0.5801844146729535,0.49738008131724226,0.1509548051951146,0.05496309105996321,0.19021006571033552,0.09487241676075703,0.16322400215593869,0.06433208220025077,-0.0027877072510935517,0.3511842659872192,1
2.153774270443144,0.22889771603868672,0.961998749321136,0.07583495956961851,0.09223173366230455,0.19632274633564512,1.2819324785299884,0.10262822153161855,2.5660513698180383,0.12556775903534848,0.026575889064611256,0.26342254838207424,0.2057136146720154,0.04801567632052299,-0.37175749557481447,-0.05549146931344002,0.11215808617590267,0.08024246723984947,0.2102006636859596,0.09213984132848206,0.04484180111731267,0.2219443951727218,0.16514342142927618,0.025429140500897906,0.07642304361532509,0.08282642965282586,0.012413771197886895,26.024494153365644,0.04788170661984337,0.32145796120069764,0.07295062152902212,0.21703053572338754,0.29520752040139814,0.580268200211989,0.9515213766152789,0.3286851675718966,0.28835664692559826,1.1094487205092372,0.029209336859032976,0.07545113599596005,0.9266574067658735,0.6542229043415988,0.08615822740521813,0.058100247749312176,0.26218616546712786,0.5119090350646562,1.6037919896997128,0.817342125825304,0.052022166742534556,-8.563825584423576E-4,1
2.1284753767318385,0.27263238772337195,2.509103647442801,0.13680401364626962,0.19901939750760622,0.3620609321742022,0.4887722146346128,0.0889268868922803,1.977721632451734,0.8379184354995881,0.01707140123129935,0.2858739538329487,0.14271526661456702,0.02781472819493838,-0.33166981715904625,0.29508701278854166,0.2026584806651064,0.018661920628511547,0.3296961532222701,0.12014895981360166,0.011823616731680545,0.0064232144445904495,0.19511397705118835,0.053254612915998825,0.16459776094575715,0.07499530513255466,0.0017314855001980718,24.91563436873281,0.13024150992398795,0.3753392192271034,0.04989190433493838,0.2882867859628658,0.3524996194055925,0.525368813354862,0.5144154756141884,0.4158375645035611,0.3518874771659778,1.3197701442858039,0.015599421874174898,0.0792031600463373,1.1588923444489072,0.930976812174671,0.16585278523630387,0.12900068869411524,0.28567376115038795,0.41217846144810183,0.11473667716328823,0.45712640015678646,0.12226929207651385,0.2644431814358981,1
1.9661664929232594,0.2537255480233939,1.159291433285741,0.21645012562027408,0.08251971030602125,0.3283356019204844,0.16607655232940632,0.1022902392789119,2.2505464699332163,0.31510248636700544,-0.009898551302493562,0.17540798841915173,0.12670904963750157,0.03264693370774594,-0.004062218333328816,0.14879108012468756,0.16373957877855833,0.033238548929420346,0.14053484746977615,0.35689010701981677,0.01694783212723964,-0.0593497429828274,0.08949712177412782,0.03347092597128188,0.09884251849317623,0.01806178064317902,0.007060755913639485,18.078857382467316,0.06216307193841455,0.14012558337620457,-0.02170702043116978,0.20404440119396838,0.39426229484334485,0.40543528490976743,0.2847534577079527,0.12964965292710523,0.017231620562808837,1.421727282825486,0.02231961235585341,0.0971239391214907,0.5992500607279041,0.3114715659801525,0.11542403538973066,0.08133468793810614,0.5139032500160389,-0.18784098325691456,-0.14168792183387427,0.3993065242022668,0.07613523275844501,0.22542612518306998,1
2.213086942266692,0.19870429980264126,1.3514393136376515,0.18239906973579834,0.09804288228988893,0.300297528047039,1.1693209322446134,0.1665539910276277,3.586380695452864,0.2983599685088505,0.03763884062856495,0.38015723070452884,0.18846425213789678,-0.038498696293940364,0.31420441418685685,0.22412712165525248,0.19615605007660503,0.04734718348872355,0.27701207919680565,-0.01085448422177805,0.021148090304717697,0.022787563666938553,0.17727548750259933,0.01670782197531082,0.05018744787096637,0.02787733680595735,0.03507318843316852,30.002358866650113,0.05813679717846052,0.19739216210192398,-0.04086965902700017,0.08685944679918843,0.46025068864246255,0.2748011978472397,0.666235960958763,0.08067650993118484,0.10788185752296078,0.7614850914931576,0.054686352370298404,0.05454377256105289,0.2985091887868255,0.8805989847456344,0.16635758555126004,0.0712962913094816,0.2693651232318896,-0.13728071305829354,-0.5742323956517821,1.2710867089014666,0.05939541009885607,0.3630075382554094,1
1.8523621001031805,0.26692820801084044,0.8591699087679546,0.014008846067578167,0.08539642796938943,0.2023351482146191,0.4174887851141549,0.0996932073172698,2.6883545312792902,0.2215145701647009,0.04872122340912351,0.1378975196119531,0.06421656036920179,0.04470949587949824,0.22154462589761129,0.1519011369776206,0.21494430642548773,0.02117818212820268,0.1762435690252098,0.16278439168624545,0.08059358869654898,0.11663034908387125,0.1507541196131968,0.023726551197790914,0.11369478118209514,0.031756853110796505,0.016797652363878368,23.013040002199467,0.03918480352898951,0.317315564396359,0.04790039269313274,0.14622021335844826,0.22256636579344288,0.3619915006258692,0.20192591337519267,0.3066841569413347,0.29443338116779494,1.068965932408917,0.024115943723057903,0.039393977315777234,0.67175786953753,0.6886481080170677,0.12734895024001108,0.058294895177978145,0.2301734377473462,0.20716857458100768,0.19112068742288088,0.34269066607333265,0.050689458060187424,0.05438292920791884,1
2.269197797207817,0.232723421084229,0.5980207742974241,0.08961686065366689,0.038550788124626104,0.24697161185773522,-0.23717943383174978,0.06066074112242966,1.4792948927261005,0.054190795686804454,0.038482134317537414,0.011597195234008515,0.14710523943975518,0.046460288178995016,-0.007139557859227924,0.40007912183099353,0.1288619133902229,0.012356291099219829,0.1364422425423225,0.21704559549465813,0.047431699286789336,-0.0671891578227222,0.10468879743953323,0.054917059119450544,0.01502752462197952,0.036548570225380037,0.020801903989141928,19.068901116244128,0.041577410129629386,0.2607165047942172,0.004174919045081495,0.10036286142299118,0.2743121535142272,0.40887823239898186,0.2820096362820086,0.31563306807981306,0.3767488508883013,1.1513414511625892,0.004369099887776209,-0.02182160781753545,0.8486958292559542,0.473115199537323,0.059091328512019536,0.05039533768758931,0.4937132830709174,0.20972003901654787,0.16314236290766587,0.6041440685434959,0.01524797588951288,0.023005955125015354,1
2.0089107239919355,0.23628150110850346,0.5955083901731434,0.19615165258557338,0.07726815418148031,0.20609482773877486,0.06296893960233746,0.10845116141825002,2.3967451117681717,0.015446510389011108,0.030095876189395618,0.14026203044170077,0.0779158914108469,0.047797086115755456,-0.009591671905083567,0.3345814866920787,0.17641016268674578,0.02956797750149404,0.16674425607405818,0.22035762111565893,0.03858173930070319,0.04065966489349188,0.14046058694063904,0.04837549302499751,0.08958893946531367,0.0710191011442153,0.019946272682997104,16.900042223839453,0.034543670924911195,0.40044827679710066,0.04120212015172859,0.1755532182104877,0.37997735166405977,0.5210924075319491,0.17519849040760616,0.5724092044038279,0.45487217776402633,1.651275580416172,0.03419686445965298,0.131037839358395,0.5843645709301439,0.6031155318631265,0.1514763971234733,0.11511542601233177,0.2414616856481445,0.15703563040871743,0.27427919813846924,0.6008391468652975,0.021899921265815147,0.12342714643687522,1
2.283569326986729,0.24262125745636057,1.5556518216550725,0.07303098505773298,0.1465535884872393,0.42359668861201094,0.8108826651489729,0.1487925616645526,3.3870943556755786,0.13732536359943542,0.05720941947615346,0.1933740231454238,0.17224759920386318,0.04565194186554863,-0.07711249843950285,0.26017264444888055,0.30391839214362215,0.05077185672141585,0.22200416921112884,0.2048333311109858,-0.04827509076481689,-0.06293755390416395,0.19330985294433337,0.06319987992671754,0.027077162711782343,0.05336608562449114,0.033954511308297776,15.977056157715428,0.052363773469941685,0.2197295123083098,-0.04807294154719156,0.1667070540957479,0.29942017481300837,0.2906329621843816,0.6636979584876311,0.25698983012561505,0.13131074995999334,1.191200306130666,0.004939325566658558,0.05006907342505949,0.7594494791397042,0.6202098416468056,0.10732699519597248,0.07447252042657963,0.39876791580639476,0.061966253630039866,-0.008759308706939372,0.6462434023532173,0.09781656920557169,0.15678438989662624,1
1.833695544491712,0.20025859161746645,0.13601608960616174,0.05965350220735939,0.042058177328988665,0.16889485899613868,0.17256583223894006,0.04622239069136258,0.5953860708585667,0.12114632595776173,0.021201271133590605,0.157062766439386,0.014026943515666279,0.04955951815295612,0.19182992651981245,0.07170758329839874,0.20461043781698735,0.022275040348721385,0.1829928288365605,0.2772651330093936,0.1509871330283852,0.06518501207725465,0.0551341724517726,0.022170364458544884,0.09882446996871534,0.02058229724798043,0.0014566639031217458,25.946742752659368,0.031943634584860034,0.12307537944650712,0.020193591533887254,0.16709233834002496,0.32315107828858103,0.6001718950490758,0.10280953156131231,0.2992302610095841,-0.0070455074922278135,0.9340094745445624,0.0318463124866723,0.024570488381661044,0.6224049491817155,0.5081097304416864,0.15826033072325454,0.06744838787950244,0.24765597025673675,0.1849644987846459,0.15782947413608805,0.37727972779466534,-0.002388975807332775,0.18519264617665404,1
2.2148739913623743,0.3413020235670133,0.5403865221993706,0.10447275055133814,0.03469069300512775,0.23965210205672663,-0.24787065989896875,0.08018210641680763,1.2638190548553445,0.21563829298274106,-0.016165631123424992,0.23571157753554775,0.04584644437543321,0.06110807427615321,-0.0023177364492477787,0.07587047487840891,0.16976957703133633,0.027049499291931848,0.1581875458194188,0.45262023690660025,0.09180059272537473,0.05192251094368361,0.10929562217751247,0.04113121124478106,0.15709143234966205,0.00979222829890895,-0.036455139618072445,31.03351395754807,0.029324344939054035,0.23827002796771815,0.03918330912700365,0.20075616650037922,0.45261140950824136,0.6642325177859334,0.14204061522607186,0.6420358298336531,0.11218629716798563,1.3833405718876404,0.04734084981587077,0.09236095219000479,0.48632974701467063,0.5975081143576833,0.06267386065857754,0.048579380722543634,0.9176244400501022,-0.10865006467762459,-0.22342533266437548,0.3787844324588194,0.032454117557957525,0.34011836553024094,1
2.371776725763789,0.21504190542624277,0.7560539867349196,0.2853082377988385,0.07144160174553785,0.265620346304932,0.41077060890507655,0.09576431980392808,1.2876695970722083,0.02522200365274857,0.014873319908117981,0.25404104904067365,0.12545486269887682,0.0343951675763803,0.03229716614526275,0.10988009615926615,0.11778853253763835,0.07191974505791479,0.10407226009989111,0.14793501135789144,-0.007776620590730514,-0.03219798338774428,0.18279459786762844,0.035941441354027756,0.03733409752706632,0.04549598663949389,-0.018989050759071285,32.042877826965295,0.01744558136172311,0.24886462421280509,-0.011726617785105777,0.14344049021283892,0.44007318001403606,0.5329639907765712,0.4005808351494346,0.18236041706363262,-0.0029620377403870024,0.8752588828766644,0.0281880534722263,0.061979235819709766,0.024099456653473336,0.577908402352515,0.046978514201591874,0.06025431248861177,0.373244296920029,-0.2042427355716226,-0.09103130040122527,1.0899829690468694,0.03896504081180183,0.1331613413993167,1
1.9566546436953207,0.2512084144177512,-0.38066000682036316,0.11559635849569196,-0.033081428048475574,0.05329165048085799,-0.5373656304593595,0.012711811589293711,0.17802400360537718,0.19364644260414418,0.02661791147343445,0.08306249895443996,0.054944339259769354,0.06175264443284757,0.42062391173933067,0.22875629229136737,0.045925865899232574,-0.017679701431803103,0.13662791454847756,0.30935191759624014,0.10394657975038558,0.12249368496082336,0.03516156934856983,0.02184012230504121,0.05955079800659802,0.012184446207829666,-7.494339152218825E-4,21.898600213591585,-0.00879885362636968,0.1696718467630117,0.03889333753832017,0.10271586231445064,0.24323047195219066,0.4995994650798805,-0.03446646025096539,0.45428321923077647,0.3755057449160454,1.1011749869698437,0.09596021474795492,0.04734162138538527,0.49029942024338,0.3504414293245395,0.06643442172091761,0.04829836625760625,0.34897326073166146,0.13450838941232865,0.3129215348829282,0.38945023233151066,-0.06080458022424459,0.34613202637924,1
1.8609261877838972,0.30152355562086963,-0.04498643415967547,0.2388887114647737,-0.004088008434857941,0.1454873223930924,-0.054439660766862866,0.038390307978089865,0.47540654229468726,0.2645711474357787,-0.001178879010290887,0.16663208054154333,0.10322383806990716,0.048657400430609496,-0.20120748993172238,0.11169660957158306,0.06726897988464696,0.021327655382295786,0.029943982256915767,0.39864924412997593,0.05425247744001163,0.06376900848827538,0.05678661220489373,0.05026344988037329,0.04682645691077418,-0.027747111683035924,-0.012009816183766328,29.986731204624853,-0.006846618723678871,0.15655801392698637,0.03202952748998651,0.1375713392414855,0.419535759822854,0.27821959453977546,0.13063951012940264,0.3636752248743369,0.2368459870069097,1.2900551110373129,0.011108192081283887,0.05267597433359029,0.18517277338845411,0.2915200842415227,-0.033827958970092484,0.0396901860193553,0.8120438020874239,-0.059073416665914494,-0.07572397034483179,0.5498568772011094,-0.010119757662668535,0.13791385639456316,1
1.972951827972288,0.3037504203850681,-0.3491975425827582,0.19733110878311025,0.0084261942564431,0.13228148853096622,-0.24309108784517958,0.07436453221201209,0.8472756505275731,0.2889302439514015,0.002310854392686898,0.11497132048694778,0.09014641311750751,0.046116359237720554,-0.22785513430633206,0.11097243758227007,-0.005677137260166024,0.002366060001609043,0.1884862120159894,0.22846328836730279,0.03353949250533203,-0.11714609820283396,0.09889294657797688,0.026430555453598993,0.02865032235848045,0.00530699453421863,-0.01346894934693189,21.151407258449517,-0.017532951323496686,0.172141680771447,0.007458532475951362,0.15495487985740658,0.38854003654197755,0.3080362054830432,0.28019377932847533,0.5942853115637982,0.08998285970761641,1.312517905724,0.01096215932746971,0.08778523784660806,-0.0492486485702884,0.24982553075711478,-0.02657639198529608,0.005208326017317667,0.9185344583523922,-0.06582712520784861,0.03986728642357665,0.8207115675464313,-0.013952339428679567,0.9078289869033885,1
1.650222943301,0.0864500630162619,0.12876046939053393,0.23244819150541834,0.08496683611926445,0.11181101785637446,0.938194336669234,0.04964576648911733,0.9575270298685583,0.16901553381513112,0.014230638048632512,0.1666300522678717,0.12236669844925613,0.018682247567848517,-0.14421614332802768,0.21115796661517808,0.08410103087022122,0.0012268818176141049,0.22249921369403844,0.0385912829309022,0.08807795164646157,-0.05647090068805318,0.19947626994490292,0.008881041959425295,-0.004580572959968858,0.06837781481166427,-0.009552646024926347,14.106242906320707,-0.008339454375680148,0.3565556172150208,-0.018121104709970925,0.07225201783555514,0.12412664087955139,0.41978639211223717,-0.023618516166394002,0.15595983164482657,0.30122064589547615,1.2334035378328876,0.0541474216240423,0.19791168178491356,0.384404337384538,0.3267268428252444,0.13129580936145538,0.0602307661986371,-0.03413849888001277,-0.21873624569990463,-0.10387829612364713,0.8674713708713794,0.006398240857030127,0.3597929935664719,1
2.5208228318878017,0.25731263324417464,0.4608853996343748,0.18542841168279378,4.0608024587953306E-4,0.1621221472706277,0.9312089454059085,0.13296960272605912,2.5505818953454567,0.2985467610509661,0.015903849855481326,0.062055771034949206,0.0838848184248098,0.05453425160647782,0.08449556343512271,0.49993724302663645,0.11619644862281811,0.015769115224799218,0.1838441396906004,0.14696440961557394,0.008105235073505874,0.1848665053767099,0.08509653585373604,0.041338490054188715,-0.006054721621838552,0.044874192233345794,0.04150032739880678,21.086736268731176,0.0425678953526123,0.23042762446749307,0.009179721849166182,0.1273248093419898,0.29755973805021896,0.3986551963168417,0.2367694038942063,0.37226429648437875,0.3094733802026592,0.9754756400456784,0.006052598286523582,0.08183841317812265,0.3759963521080873,0.1623224618305964,0.33430903189439765,0.08174130303725455,-0.14860344265865458,-0.09700604370542713,0.06142537148482963,0.46679734354109004,0.05880575293640464,0.36906946903808685,1
2.1086404496341333,0.45239213234113995,0.4986743423776009,-0.13842675911382704,0.06985298599379967,0.23630600595939383,0.3753824058908406,0.2543360818618853,6.907939483058557,0.5063055786790391,0.060572524950834504,0.34311440506999286,0.15481550892254842,0.031191028618902817,-0.05498229810083531,0.16567673635402022,0.16578394725696546,0.043389097982921405,0.07572493109026865,0.1354031883751182,-0.011366453136996062,0.030354524748032533,0.17541394040627717,0.026706001515357843,0.057411168959477274,0.018271782128969526,0.011396352858683834,32.94765214509124,-0.02159818825097232,0.22302105809339912,0.026280958732564256,0.0011794133751119274,0.4223348832205098,0.3703570839225659,0.803875221790594,0.1582052319074126,0.2643855629662398,1.3913771199171907,0.06898852698125929,0.12104723739134907,0.6079011571730396,0.5432282412452032,-0.003274863371218885,0.016058348460752794,0.5661778705318026,-0.15002394588852355,-0.17756651958737907,1.0764806405902636,0.02475663289070264,-0.1777509150086224,1
1.5314984523414172,0.33428732974949865,-0.7313291660487247,0.23911454486766137,-0.036177586330741994,0.12896391266228158,0.08567691304565672,0.10650635518873822,0.5994336870248301,0.5074018063912648,0.07657411138922866,0.20171348848002715,0.23809316314275294,0.08845300901802745,0.13312391083801595,-0.2272605742254836,0.11748585963200689,-0.015286893566570994,0.37588667952931526,0.4834233796747614,0.09008980348915986,0.39947560203315274,0.012802126157017816,0.03790579563345976,0.10817145703863887,0.08879913682788226,-0.014111357157909218,18.948525001363603,-0.020001933256326817,0.2528945457332017,0.05301334233096799,0.029766481192770776,0.42547623283280717,0.811318029154073,0.026718119114150604,0.7107696133556684,0.47608446004079624,1.4635608886181806,0.24410971279304805,0.09785609799019156,0.4135949767734488,0.6097929796040399,0.020460896154915635,0.0027853286005292324,0.4204126292797222,0.320705026569561,0.09819114966525733,0.6067201219940337,-0.024914406738539337,0.38910240493643,1
